"Subject","Task","Language","Trial","Score","ItemID","Comment","Descr","LangOrder"
17,"kategori","L2",1,1,4,"","1. wall clock 2. cucumber slice 3. TV screen","L2-L1"
17,"kategori","L2",2,1,12,"","1. comb 2. hairspray 3. soda can","L2-L1"
17,"kategori","L2",3,1,6,"","1. clarinet 2. pear 3. banana","L2-L1"
17,"kategori","L2",4,1,8,"","1. drum 2. cake 3. pear","L2-L1"
17,"kategori","L2",5,1,18,"","1. flute 2. banana 3. apple","L2-L1"
17,"kategori","L2",6,1,11,"","1. button 2. toast 3. pizza pie","L2-L1"
17,"kategori","L2",7,1,14,"","1. pear 2. drum 3. violin","L2-L1"
17,"kategori","L2",8,1,19,"","1. apple 2. tennis racket 3. soccerball","L2-L1"
17,"kategori","L2",9,1,22,"","1. hourglass 2. piano 3. violin","L2-L1"
17,"kategori","L2",10,1,17,"","1. flute 2. paintbrush 3. violin","L2-L1"
17,"kategori","L2",11,1,3,"","1. button 2. cucumber slice 3. toast","L2-L1"
17,"kategori","L2",12,1,21,"","1. hourglass 2. button 3. wall clock","L2-L1"
17,"kategori","L2",13,1,5,"","1. pear 2. toast 3. TV screen","L2-L1"
17,"kategori","L2",14,1,0,"","1. bowling ball 2. banana 3. coconut","L2-L1"
17,"kategori","L2",15,1,1,"","1. tennis racket 2. apple 3. bowling ball","L2-L1"
17,"kategori","L2",16,1,9,"","1. cake 2. banana 3. flashlight","L2-L1"
17,"kategori","L2",17,1,2,"","1. bowling ball 2. pear 3. orange","L2-L1"
17,"kategori","L2",18,1,16,"","1. paint can 2. paintbrush 3. banana","L2-L1"
17,"kategori","L2",19,1,7,"","1. flute 2. paint can 3. drum","L2-L1"
17,"kategori","L2",20,1,23,"","1. flute 2. piano 3. flashlight","L2-L1"
17,"kategori","L2",21,1,13,"","1. bamboo 2. flute 3. trumpet","L2-L1"
17,"kategori","L2",22,1,15,"","1. lamp 2. flashlight 3. clarinet","L2-L1"
17,"kategori","L2",23,1,20,"","1. banana 2. soccerball 3. orange","L2-L1"
17,"kategori","L2",24,1,10,"","1. wall clock 2. pizza pie 3. coconut","L2-L1"
18,"form","L1",1,1,9,"","1. ficklampa 2. tårta 3. banan","L1-L2"
18,"form","L1",2,1,23,"","1. ficklampa 2. flöjt 3. piano","L1-L2"
18,"form","L1",3,1,19,"","1. äpple 2. tennisracket 3. fotboll","L1-L2"
18,"form","L1",4,1,15,"","1. lampa 2. ficklampa 3. klarinett","L1-L2"
18,"form","L1",5,1,12,"","1. kam 2. hårspray 3. läskburk","L1-L2"
18,"form","L1",6,1,7,"","1. flöjt 2. färgburk 3. trumma","L1-L2"
18,"form","L1",7,1,13,"","1. bambu 2. flöjt 3. trumpet","L1-L2"
18,"form","L1",8,1,20,"","1. banan 2. fotboll 3. apelsin","L1-L2"
18,"form","L1",9,1,10,"","1. väggklocka 2. pizza 3. kokosnöt","L1-L2"
18,"form","L1",10,1,6,"","1. klarinett 2. päron 3. banan","L1-L2"
18,"form","L1",11,1,1,"","1. tennisracket 2. äpple 3. bowlingklot","L1-L2"
18,"form","L1",12,1,17,"","1. målarpensel 2. flöjt 3. fiol","L1-L2"
18,"form","L1",13,1,0,"","1. bowlingklot 2. banan 3. kokosnöt","L1-L2"
18,"form","L1",14,1,21,"","1. timglas 2. knapp 3. väggklocka","L1-L2"
18,"form","L1",15,1,18,"","1. flöjt 2. banan 3. äpple","L1-L2"
18,"form","L1",16,1,16,"","1. färgburk 2. målarpensel 3. banan","L1-L2"
18,"form","L1",17,1,22,"","1. timglas 2. piano 3. fiol","L1-L2"
18,"form","L1",18,1,3,"","1. knapp 2. gurkskiva 3. rostat bröd","L1-L2"
18,"form","L1",19,1,4,"","1. gurkskiva 2. väggklocka 3. tv-skärm","L1-L2"
18,"form","L1",20,1,2,"","1. bowlingklot 2. päron 3. apelsin","L1-L2"
18,"form","L1",21,1,8,"","1. trumma 2. tårta 3. päron","L1-L2"
18,"form","L1",22,1,5,"","1. päron 2. rostat bröd 3. tv-skärm","L1-L2"
18,"form","L1",23,1,11,"","1. knapp 2. rostat bröd 3. pizza","L1-L2"
18,"form","L1",24,1,14,"","1. päron 2. trumma 3. fiol","L1-L2"
18,"kategori","L1",1,1,7,"","1. flöjt 2. färgburk 3. trumma","L1-L2"
18,"kategori","L1",2,1,14,"","1. päron 2. trumma 3. fiol","L1-L2"
18,"kategori","L1",3,1,11,"","1. knapp 2. rostat bröd 3. pizza","L1-L2"
18,"kategori","L1",4,1,5,"","1. päron 2. rostat bröd 3. tv-skärm","L1-L2"
18,"kategori","L1",5,1,13,"","1. bambu 2. flöjt 3. trumpet","L1-L2"
18,"kategori","L1",6,1,9,"","1. ficklampa 2. tårta 3. banan","L1-L2"
18,"kategori","L1",7,1,16,"","1. färgburk 2. målarpensel 3. banan","L1-L2"
18,"kategori","L1",8,1,0,"","1. banan 2. kokosnöt 3. bowlingklot","L1-L2"
18,"kategori","L1",9,1,12,"","1. kam 2. hårspray 3. läskburk","L1-L2"
18,"kategori","L1",10,1,8,"","1. trumma 2. tårta 3. päron","L1-L2"
18,"kategori","L1",11,1,21,"","1. timglas 2. knapp 3. väggklocka","L1-L2"
18,"kategori","L1",12,1,18,"","1. flöjt 2. banan 3. äpple","L1-L2"
18,"kategori","L1",13,1,6,"","1. päron 2. banan 3. klarinett","L1-L2"
18,"kategori","L1",14,1,10,"","1. pizza 2. väggklocka 3. kokosnöt","L1-L2"
18,"kategori","L1",15,1,20,"","1. banan 2. fotboll 3. apelsin","L1-L2"
18,"kategori","L1",16,1,2,"","1. bowlingklot 2. päron 3. apelsin","L1-L2"
18,"kategori","L1",17,1,23,"","1. ficklampa 2. flöjt 3. piano","L1-L2"
18,"kategori","L1",18,1,15,"","1. lampa 2. ficklampa 3. klarinett","L1-L2"
18,"kategori","L1",19,1,3,"","1. gurkskiva 2. rostat bröd 3. knapp","L1-L2"
18,"kategori","L1",20,1,17,"","1. målarpensel 2. flöjt 3. fiol","L1-L2"
18,"kategori","L1",21,1,22,"","1. timglas 2. piano 3. fiol","L1-L2"
18,"kategori","L1",22,1,1,"","1. tennisracket 2. äpple 3. bowlingklot","L1-L2"
18,"kategori","L1",23,1,4,"","1. väggklocka 2. gurkskiva 3. tv-skärm","L1-L2"
18,"kategori","L1",24,1,19,"","1. äpple 2. tennisracket 3. fotboll","L1-L2"
18,"form","L2",1,1,7,"","1. flute 2. paint can 3. drum","L1-L2"
18,"form","L2",2,1,11,"","1. button 2. toast 3. pizza pie","L1-L2"
18,"form","L2",3,1,18,"","1. flute 2. banana 3. apple","L1-L2"
18,"form","L2",4,1,22,"","1. hourglass 2. piano 3. violin","L1-L2"
18,"form","L2",5,1,12,"","1. comb 2. hairspray 3. soda can","L1-L2"
18,"form","L2",6,1,0,"","1. bowling ball 2. banana 3. coconut","L1-L2"
18,"form","L2",7,1,14,"","1. pear 2. drum 3. violin","L1-L2"
18,"form","L2",8,1,10,"","1. wall clock 2. pizza pie 3. coconut","L1-L2"
18,"form","L2",9,1,13,"","1. bamboo 2. flute 3. trumpet","L1-L2"
18,"form","L2",10,1,6,"","1. clarinet 2. pear 3. banana","L1-L2"
18,"form","L2",11,1,9,"","1. flashlight 2. cake 3. banana","L1-L2"
18,"form","L2",12,1,4,"","1. cucumber slice 2. wall clock 3. TV screen","L1-L2"
18,"form","L2",13,1,1,"","1. tennis racket 2. apple 3. bowling ball","L1-L2"
18,"form","L2",14,1,2,"","1. bowling ball 2. pear 3. orange","L1-L2"
18,"form","L2",15,1,15,"","1. lamp 2. flashlight 3. clarinet","L1-L2"
18,"form","L2",16,1,8,"","1. drum 2. cake 3. pear","L1-L2"
18,"form","L2",17,1,19,"","1. apple 2. tennis racket 3. soccerball","L1-L2"
18,"form","L2",18,1,17,"","1. paintbrush 2. flute 3. violin","L1-L2"
18,"form","L2",19,1,5,"","1. pear 2. toast 3. TV screen","L1-L2"
18,"form","L2",20,1,23,"","1. flashlight 2. flute 3. piano","L1-L2"
18,"form","L2",21,1,16,"","1. paint can 2. paintbrush 3. banana","L1-L2"
18,"form","L2",22,1,3,"","1. button 2. cucumber slice 3. toast","L1-L2"
18,"form","L2",23,1,21,"","1. hourglass 2. button 3. wall clock","L1-L2"
18,"form","L2",24,1,20,"","1. banana 2. soccerball 3. orange","L1-L2"
18,"kategori","L2",1,1,22,"","1. hourglass 2. piano 3. violin","L1-L2"
18,"kategori","L2",2,1,16,"","1. paint can 2. paintbrush 3. banana","L1-L2"
18,"kategori","L2",3,1,6,"","1. clarinet 2. pear 3. banana","L1-L2"
18,"kategori","L2",4,1,1,"","1. tennis racket 2. apple 3. bowling ball","L1-L2"
18,"kategori","L2",5,1,23,"","1. flute 2. piano 3. flashlight","L1-L2"
18,"kategori","L2",6,1,0,"","1. bowling ball 2. banana 3. coconut","L1-L2"
18,"kategori","L2",7,1,20,"","1. banana 2. soccerball 3. orange","L1-L2"
18,"kategori","L2",8,1,2,"","1. bowling ball 2. pear 3. orange","L1-L2"
18,"kategori","L2",9,1,15,"","1. lamp 2. flashlight 3. clarinet","L1-L2"
18,"kategori","L2",10,1,14,"","1. pear 2. drum 3. violin","L1-L2"
18,"kategori","L2",11,1,17,"","1. flute 2. paintbrush 3. violin","L1-L2"
18,"kategori","L2",12,1,13,"","1. bamboo 2. flute 3. trumpet","L1-L2"
18,"kategori","L2",13,1,7,"","1. flute 2. paint can 3. drum","L1-L2"
18,"kategori","L2",14,1,12,"","1. comb 2. hairspray 3. soda can","L1-L2"
18,"kategori","L2",15,1,4,"","1. wall clock 2. cucumber slice 3. TV screen","L1-L2"
18,"kategori","L2",16,1,19,"","1. apple 2. tennis racket 3. soccerball","L1-L2"
18,"kategori","L2",17,1,18,"","1. flute 2. banana 3. apple","L1-L2"
18,"kategori","L2",18,1,5,"","1. pear 2. toast 3. TV screen","L1-L2"
18,"kategori","L2",19,1,3,"","1. button 2. cucumber slice 3. toast","L1-L2"
18,"kategori","L2",20,1,21,"","1. hourglass 2. button 3. wall clock","L1-L2"
18,"kategori","L2",21,1,8,"","1. drum 2. cake 3. pear","L1-L2"
18,"kategori","L2",22,1,11,"","1. button 2. toast 3. pizza pie","L1-L2"
18,"kategori","L2",23,1,10,"","1. wall clock 2. pizza pie 3. coconut","L1-L2"
18,"kategori","L2",24,1,9,"","1. cake 2. banana 3. flashlight","L1-L2"
19,"form","L1",1,1,21,"","1. timglas 2. knapp 3. väggklocka","L2-L1"
19,"form","L1",2,1,13,"","1. bambu 2. flöjt 3. trumpet","L2-L1"
19,"form","L1",3,1,7,"","1. flöjt 2. färgburk 3. trumma","L2-L1"
19,"form","L1",4,1,16,"","1. färgburk 2. målarpensel 3. banan","L2-L1"
19,"form","L1",5,1,0,"","1. bowlingklot 2. banan 3. kokosnöt","L2-L1"
19,"form","L1",6,1,3,"","1. knapp 2. gurkskiva 3. rostat bröd","L2-L1"
19,"form","L1",7,1,2,"","1. bowlingklot 2. päron 3. apelsin","L2-L1"
19,"form","L1",8,1,23,"","1. ficklampa 2. flöjt 3. piano","L2-L1"
19,"form","L1",9,1,14,"","1. päron 2. trumma 3. fiol","L2-L1"
19,"form","L1",10,1,12,"","1. kam 2. hårspray 3. läskburk","L2-L1"
19,"form","L1",11,1,17,"","1. målarpensel 2. flöjt 3. fiol","L2-L1"
19,"form","L1",12,1,6,"","1. klarinett 2. päron 3. banan","L2-L1"
19,"form","L1",13,1,20,"","1. banan 2. fotboll 3. apelsin","L2-L1"
19,"form","L1",14,1,11,"","1. knapp 2. rostat bröd 3. pizza","L2-L1"
19,"form","L1",15,1,5,"","1. päron 2. rostat bröd 3. tv-skärm","L2-L1"
19,"form","L1",16,1,1,"","1. tennisracket 2. äpple 3. bowlingklot","L2-L1"
19,"form","L1",17,1,8,"","1. trumma 2. tårta 3. päron","L2-L1"
19,"form","L1",18,1,22,"","1. timglas 2. piano 3. fiol","L2-L1"
19,"form","L1",19,1,18,"","1. flöjt 2. banan 3. äpple","L2-L1"
19,"form","L1",20,1,4,"","1. gurkskiva 2. väggklocka 3. tv-skärm","L2-L1"
19,"form","L1",21,1,9,"","1. ficklampa 2. tårta 3. banan","L2-L1"
19,"form","L1",22,1,10,"","1. väggklocka 2. pizza 3. kokosnöt","L2-L1"
19,"form","L1",23,1,19,"","1. äpple 2. tennisracket 3. fotboll","L2-L1"
19,"form","L1",24,1,15,"","1. lampa 2. ficklampa 3. klarinett","L2-L1"
19,"kategori","L1",1,1,16,"","1. färgburk 2. målarpensel 3. banan","L2-L1"
19,"kategori","L1",2,1,0,"","1. banan 2. kokosnöt 3. bowlingklot","L2-L1"
19,"kategori","L1",3,1,21,"","1. timglas 2. knapp 3. väggklocka","L2-L1"
19,"kategori","L1",4,1,3,"","1. gurkskiva 2. rostat bröd 3. knapp","L2-L1"
19,"kategori","L1",5,1,14,"","1. päron 2. trumma 3. fiol","L2-L1"
19,"kategori","L1",6,1,23,"","1. ficklampa 2. flöjt 3. piano","L2-L1"
19,"kategori","L1",7,1,13,"","1. bambu 2. flöjt 3. trumpet","L2-L1"
19,"kategori","L1",8,1,7,"","1. flöjt 2. färgburk 3. trumma","L2-L1"
19,"kategori","L1",9,1,10,"","1. pizza 2. väggklocka 3. kokosnöt","L2-L1"
19,"kategori","L1",10,1,1,"","1. tennisracket 2. äpple 3. bowlingklot","L2-L1"
19,"kategori","L1",11,1,11,"","1. knapp 2. rostat bröd 3. pizza","L2-L1"
19,"kategori","L1",12,1,12,"","1. kam 2. hårspray 3. läskburk","L2-L1"
19,"kategori","L1",13,1,2,"","1. bowlingklot 2. päron 3. apelsin","L2-L1"
19,"kategori","L1",14,1,20,"","1. banan 2. fotboll 3. apelsin","L2-L1"
19,"kategori","L1",15,1,15,"","1. lampa 2. ficklampa 3. klarinett","L2-L1"
19,"kategori","L1",16,1,18,"","1. flöjt 2. banan 3. äpple","L2-L1"
19,"kategori","L1",17,1,8,"","1. trumma 2. tårta 3. päron","L2-L1"
19,"kategori","L1",18,1,22,"","1. timglas 2. piano 3. fiol","L2-L1"
19,"kategori","L1",19,1,5,"","1. päron 2. rostat bröd 3. tv-skärm","L2-L1"
19,"kategori","L1",20,1,6,"","1. päron 2. banan 3. klarinett","L2-L1"
19,"kategori","L1",21,1,4,"","1. väggklocka 2. gurkskiva 3. tv-skärm","L2-L1"
19,"kategori","L1",22,1,17,"","1. målarpensel 2. flöjt 3. fiol","L2-L1"
19,"kategori","L1",23,1,9,"","1. ficklampa 2. tårta 3. banan","L2-L1"
19,"kategori","L1",24,1,19,"","1. äpple 2. tennisracket 3. fotboll","L2-L1"
19,"form","L2",1,1,0,"","1. bowling ball 2. banana 3. coconut","L2-L1"
19,"form","L2",2,1,15,"","1. lamp 2. flashlight 3. clarinet","L2-L1"
19,"form","L2",3,1,1,"","1. tennis racket 2. apple 3. bowling ball","L2-L1"
19,"form","L2",4,1,10,"","1. wall clock 2. pizza pie 3. coconut","L2-L1"
19,"form","L2",5,0,11,"","1. button 2. toast 3. pizza pie","L2-L1"
19,"form","L2",6,1,14,"","1. pear 2. drum 3. violin","L2-L1"
19,"form","L2",7,1,8,"","1. drum 2. cake 3. pear","L2-L1"
19,"form","L2",8,1,17,"","1. paintbrush 2. flute 3. violin","L2-L1"
19,"form","L2",9,1,4,"","1. cucumber slice 2. wall clock 3. TV screen","L2-L1"
19,"form","L2",10,1,2,"","1. bowling ball 2. pear 3. orange","L2-L1"
19,"form","L2",11,1,7,"","1. flute 2. paint can 3. drum","L2-L1"
19,"form","L2",12,1,3,"","1. button 2. cucumber slice 3. toast","L2-L1"
19,"form","L2",13,1,22,"","1. hourglass 2. piano 3. violin","L2-L1"
19,"form","L2",14,1,6,"","1. clarinet 2. pear 3. banana","L2-L1"
19,"form","L2",15,1,12,"","1. comb 2. hairspray 3. soda can","L2-L1"
19,"form","L2",16,1,16,"","1. paint can 2. paintbrush 3. banana","L2-L1"
19,"form","L2",17,1,9,"","1. flashlight 2. cake 3. banana","L2-L1"
19,"form","L2",18,1,5,"","1. pear 2. toast 3. TV screen","L2-L1"
19,"form","L2",19,1,19,"","1. apple 2. tennis racket 3. soccerball","L2-L1"
19,"form","L2",20,1,20,"","1. banana 2. soccerball 3. orange","L2-L1"
19,"form","L2",21,1,21,"","1. hourglass 2. button 3. wall clock","L2-L1"
19,"form","L2",22,1,18,"","1. flute 2. banana 3. apple","L2-L1"
19,"form","L2",23,0,13,"","1. bamboo 2. flute 3. trumpet","L2-L1"
19,"form","L2",24,1,23,"","1. flashlight 2. flute 3. piano","L2-L1"
19,"kategori","L2",1,1,22,"","1. hourglass 2. piano 3. violin","L2-L1"
19,"kategori","L2",2,1,21,"","1. hourglass 2. button 3. wall clock","L2-L1"
19,"kategori","L2",3,1,10,"","1. wall clock 2. pizza pie 3. coconut","L2-L1"
19,"kategori","L2",4,1,18,"","1. flute 2. banana 3. apple","L2-L1"
19,"kategori","L2",5,1,19,"","1. apple 2. tennis racket 3. soccerball","L2-L1"
19,"kategori","L2",6,1,8,"","1. drum 2. cake 3. pear","L2-L1"
19,"kategori","L2",7,1,13,"","1. bamboo 2. flute 3. trumpet","L2-L1"
19,"kategori","L2",8,1,16,"","1. paint can 2. paintbrush 3. banana","L2-L1"
19,"kategori","L2",9,1,15,"","1. lamp 2. flashlight 3. clarinet","L2-L1"
19,"kategori","L2",10,1,11,"","1. button 2. toast 3. pizza pie","L2-L1"
19,"kategori","L2",11,1,5,"","1. pear 2. toast 3. TV screen","L2-L1"
19,"kategori","L2",12,1,12,"","1. comb 2. hairspray 3. soda can","L2-L1"
19,"kategori","L2",13,1,20,"","1. banana 2. soccerball 3. orange","L2-L1"
19,"kategori","L2",14,1,9,"","1. cake 2. banana 3. flashlight","L2-L1"
19,"kategori","L2",15,1,4,"","1. wall clock 2. cucumber slice 3. TV screen","L2-L1"
19,"kategori","L2",16,1,7,"","1. flute 2. paint can 3. drum","L2-L1"
19,"kategori","L2",17,1,14,"","1. pear 2. drum 3. violin","L2-L1"
19,"kategori","L2",18,1,2,"","1. bowling ball 2. pear 3. orange","L2-L1"
19,"kategori","L2",19,1,23,"","1. flute 2. piano 3. flashlight","L2-L1"
19,"kategori","L2",20,1,17,"","1. flute 2. paintbrush 3. violin","L2-L1"
19,"kategori","L2",21,1,1,"","1. tennis racket 2. apple 3. bowling ball","L2-L1"
19,"kategori","L2",22,1,6,"","1. clarinet 2. pear 3. banana","L2-L1"
19,"kategori","L2",23,1,0,"","1. bowling ball 2. banana 3. coconut","L2-L1"
19,"kategori","L2",24,1,3,"","1. button 2. cucumber slice 3. toast","L2-L1"
20,"form","L1",1,1,17,"","1. målarpensel 2. flöjt 3. fiol","L1-L2"
20,"form","L1",2,1,19,"","1. äpple 2. tennisracket 3. fotboll","L1-L2"
20,"form","L1",3,1,22,"","1. timglas 2. piano 3. fiol","L1-L2"
20,"form","L1",4,1,18,"","1. flöjt 2. banan 3. äpple","L1-L2"
20,"form","L1",5,1,23,"","1. ficklampa 2. flöjt 3. piano","L1-L2"
20,"form","L1",6,1,7,"","1. flöjt 2. färgburk 3. trumma","L1-L2"
20,"form","L1",7,1,4,"","1. gurkskiva 2. väggklocka 3. tv-skärm","L1-L2"
20,"form","L1",8,1,10,"","1. väggklocka 2. pizza 3. kokosnöt","L1-L2"
20,"form","L1",9,1,9,"","1. ficklampa 2. tårta 3. banan","L1-L2"
20,"form","L1",10,1,1,"","1. tennisracket 2. äpple 3. bowlingklot","L1-L2"
20,"form","L1",11,1,21,"","1. timglas 2. knapp 3. väggklocka","L1-L2"
20,"form","L1",12,1,13,"","1. bambu 2. flöjt 3. trumpet","L1-L2"
20,"form","L1",13,1,11,"","1. knapp 2. rostat bröd 3. pizza","L1-L2"
20,"form","L1",14,1,14,"","1. päron 2. trumma 3. fiol","L1-L2"
20,"form","L1",15,1,6,"","1. klarinett 2. päron 3. banan","L1-L2"
20,"form","L1",16,1,5,"","1. päron 2. rostat bröd 3. tv-skärm","L1-L2"
20,"form","L1",17,1,8,"","1. trumma 2. tårta 3. päron","L1-L2"
20,"form","L1",18,1,0,"","1. bowlingklot 2. banan 3. kokosnöt","L1-L2"
20,"form","L1",19,1,2,"","1. bowlingklot 2. päron 3. apelsin","L1-L2"
20,"form","L1",20,1,3,"","1. knapp 2. gurkskiva 3. rostat bröd","L1-L2"
20,"form","L1",21,1,12,"","1. kam 2. hårspray 3. läskburk","L1-L2"
20,"form","L1",22,1,16,"","1. färgburk 2. målarpensel 3. banan","L1-L2"
20,"form","L1",23,1,20,"","1. banan 2. fotboll 3. apelsin","L1-L2"
20,"form","L1",24,1,15,"","1. lampa 2. ficklampa 3. klarinett","L1-L2"
20,"kategori","L1",1,1,10,"","1. pizza 2. väggklocka 3. kokosnöt","L1-L2"
20,"kategori","L1",2,1,21,"","1. timglas 2. knapp 3. väggklocka","L1-L2"
20,"kategori","L1",3,1,12,"","1. kam 2. hårspray 3. läskburk","L1-L2"
20,"kategori","L1",4,1,6,"","1. päron 2. banan 3. klarinett","L1-L2"
20,"kategori","L1",5,1,9,"","1. ficklampa 2. tårta 3. banan","L1-L2"
20,"kategori","L1",6,1,17,"","1. målarpensel 2. flöjt 3. fiol","L1-L2"
20,"kategori","L1",7,1,23,"","1. ficklampa 2. flöjt 3. piano","L1-L2"
20,"kategori","L1",8,1,20,"","1. banan 2. fotboll 3. apelsin","L1-L2"
20,"kategori","L1",9,1,16,"","1. färgburk 2. målarpensel 3. banan","L1-L2"
20,"kategori","L1",10,1,15,"","1. lampa 2. ficklampa 3. klarinett","L1-L2"
20,"kategori","L1",11,1,11,"","1. knapp 2. rostat bröd 3. pizza","L1-L2"
20,"kategori","L1",12,1,13,"","1. bambu 2. flöjt 3. trumpet","L1-L2"
20,"kategori","L1",13,1,7,"","1. flöjt 2. färgburk 3. trumma","L1-L2"
20,"kategori","L1",14,1,0,"","1. banan 2. kokosnöt 3. bowlingklot","L1-L2"
20,"kategori","L1",15,1,3,"","1. gurkskiva 2. rostat bröd 3. knapp","L1-L2"
20,"kategori","L1",16,1,8,"","1. trumma 2. tårta 3. päron","L1-L2"
20,"kategori","L1",17,1,22,"","1. timglas 2. piano 3. fiol","L1-L2"
20,"kategori","L1",18,1,4,"","1. väggklocka 2. gurkskiva 3. tv-skärm","L1-L2"
20,"kategori","L1",19,1,14,"","1. päron 2. trumma 3. fiol","L1-L2"
20,"kategori","L1",20,1,1,"","1. tennisracket 2. äpple 3. bowlingklot","L1-L2"
20,"kategori","L1",21,1,2,"","1. bowlingklot 2. päron 3. apelsin","L1-L2"
20,"kategori","L1",22,1,18,"","1. flöjt 2. banan 3. äpple","L1-L2"
20,"kategori","L1",23,1,19,"","1. äpple 2. tennisracket 3. fotboll","L1-L2"
20,"kategori","L1",24,1,5,"","1. päron 2. rostat bröd 3. tv-skärm","L1-L2"
20,"form","L2",1,1,6,"","1. clarinet 2. pear 3. banana","L1-L2"
20,"form","L2",2,1,9,"","1. flashlight 2. cake 3. banana","L1-L2"
20,"form","L2",3,1,18,"","1. flute 2. banana 3. apple","L1-L2"
20,"form","L2",4,1,21,"","1. hourglass 2. button 3. wall clock","L1-L2"
20,"form","L2",5,1,22,"","1. hourglass 2. piano 3. violin","L1-L2"
20,"form","L2",6,1,19,"","1. apple 2. tennis racket 3. soccerball","L1-L2"
20,"form","L2",7,1,10,"","1. wall clock 2. pizza pie 3. coconut","L1-L2"
20,"form","L2",8,1,13,"","1. bamboo 2. flute 3. trumpet","L1-L2"
20,"form","L2",9,1,5,"","1. pear 2. toast 3. TV screen","L1-L2"
20,"form","L2",10,1,14,"","1. pear 2. drum 3. violin","L1-L2"
20,"form","L2",11,1,4,"","1. cucumber slice 2. wall clock 3. TV screen","L1-L2"
20,"form","L2",12,1,20,"","1. banana 2. soccerball 3. orange","L1-L2"
20,"form","L2",13,1,3,"","1. button 2. cucumber slice 3. toast","L1-L2"
20,"form","L2",14,1,11,"","1. button 2. toast 3. pizza pie","L1-L2"
20,"form","L2",15,1,16,"","1. paint can 2. paintbrush 3. banana","L1-L2"
20,"form","L2",16,1,0,"","1. bowling ball 2. banana 3. coconut","L1-L2"
20,"form","L2",17,1,2,"","1. bowling ball 2. pear 3. orange","L1-L2"
20,"form","L2",18,1,1,"","1. tennis racket 2. apple 3. bowling ball","L1-L2"
20,"form","L2",19,1,7,"","1. flute 2. paint can 3. drum","L1-L2"
20,"form","L2",20,1,15,"","1. lamp 2. flashlight 3. clarinet","L1-L2"
20,"form","L2",21,1,8,"","1. drum 2. cake 3. pear","L1-L2"
20,"form","L2",22,1,12,"","1. comb 2. hairspray 3. soda can","L1-L2"
20,"form","L2",23,1,23,"","1. flashlight 2. flute 3. piano","L1-L2"
20,"form","L2",24,1,17,"","1. paintbrush 2. flute 3. violin","L1-L2"
20,"kategori","L2",1,1,16,"","1. paint can 2. paintbrush 3. banana","L1-L2"
20,"kategori","L2",2,1,21,"","1. hourglass 2. button 3. wall clock","L1-L2"
20,"kategori","L2",3,1,10,"","1. wall clock 2. pizza pie 3. coconut","L1-L2"
20,"kategori","L2",4,1,6,"","1. clarinet 2. pear 3. banana","L1-L2"
20,"kategori","L2",5,1,20,"","1. banana 2. soccerball 3. orange","L1-L2"
20,"kategori","L2",6,1,23,"","1. flute 2. piano 3. flashlight","L1-L2"
20,"kategori","L2",7,1,19,"","1. apple 2. tennis racket 3. soccerball","L1-L2"
20,"kategori","L2",8,1,15,"","1. lamp 2. flashlight 3. clarinet","L1-L2"
20,"kategori","L2",9,1,3,"","1. button 2. cucumber slice 3. toast","L1-L2"
20,"kategori","L2",10,1,0,"","1. bowling ball 2. banana 3. coconut","L1-L2"
20,"kategori","L2",11,1,18,"","1. flute 2. banana 3. apple","L1-L2"
20,"kategori","L2",12,0,7,"","1. flute 2. paint can 3. drum","L1-L2"
20,"kategori","L2",13,1,5,"","1. pear 2. toast 3. TV screen","L1-L2"
20,"kategori","L2",14,1,2,"","1. bowling ball 2. pear 3. orange","L1-L2"
20,"kategori","L2",15,1,14,"","1. pear 2. drum 3. violin","L1-L2"
20,"kategori","L2",16,1,17,"","1. flute 2. paintbrush 3. violin","L1-L2"
20,"kategori","L2",17,1,12,"","1. comb 2. hairspray 3. soda can","L1-L2"
20,"kategori","L2",18,1,11,"","1. button 2. toast 3. pizza pie","L1-L2"
20,"kategori","L2",19,1,13,"","1. bamboo 2. flute 3. trumpet","L1-L2"
20,"kategori","L2",20,1,9,"","1. cake 2. banana 3. flashlight","L1-L2"
20,"kategori","L2",21,1,4,"","1. wall clock 2. cucumber slice 3. TV screen","L1-L2"
20,"kategori","L2",22,1,8,"","1. drum 2. cake 3. pear","L1-L2"
20,"kategori","L2",23,1,22,"","1. hourglass 2. piano 3. violin","L1-L2"
20,"kategori","L2",24,1,1,"","1. tennis racket 2. apple 3. bowling ball","L1-L2"
21,"form","L1",1,1,18,"","1. flöjt 2. banan 3. äpple","L2-L1"
21,"form","L1",2,1,22,"","1. timglas 2. piano 3. fiol","L2-L1"
21,"form","L1",3,1,12,"","1. kam 2. hårspray 3. läskburk","L2-L1"
21,"form","L1",4,1,2,"","1. bowlingklot 2. päron 3. apelsin","L2-L1"
21,"form","L1",5,1,13,"","1. bambu 2. flöjt 3. trumpet","L2-L1"
21,"form","L1",6,1,14,"","1. päron 2. trumma 3. fiol","L2-L1"
21,"form","L1",7,1,19,"","1. äpple 2. tennisracket 3. fotboll","L2-L1"
21,"form","L1",8,1,20,"","1. banan 2. fotboll 3. apelsin","L2-L1"
21,"form","L1",9,1,0,"","1. bowlingklot 2. banan 3. kokosnöt","L2-L1"
21,"form","L1",10,1,23,"","1. ficklampa 2. flöjt 3. piano","L2-L1"
21,"form","L1",11,1,8,"","1. trumma 2. tårta 3. päron","L2-L1"
